id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
164863237,N Pacific Ave from Kincaid St to Broad Way,2nd Division,,Concrete,107,27,1,7,1043,244,10,4,10,https://tools.wprdc.org/images/pittsburgh/steps/N_Pacific_Ave_from_Kincaid_St_to_Broad_Way.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46700223,-79.93944882
351929567,N Winebiddle St from Brown Way to Rosetta St,2nd Division,1944-01-01,Concrete,127,35,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Brown_Way_to_Rosetta_St.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46781392,-79.94228571
1942989788,N Winebiddle St from Kincaid St to Brown Way,2nd Division,1944-01-01,Concrete,117,31,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Kincaid_St_to_Brown_Way.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46741949,-79.94238274
537195788,N Winebiddle St from Rosetta St to Shamrock Way,2nd Division,1944-01-01,Concrete,102,,1,7,753,57,7,6,8,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Rosetta_St_to_Shamrock_Way.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46819844,-79.94219616
339421971,N Winebiddle St from Shamrock Way to Hillcrest St,2nd Division,1944-01-01,Concrete,104,,1,7,652,40,5,7,8,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Shamrock_Way_to_Hillcrest_St.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46853411,-79.94211702
1966003970,Nanatasket St at Neeb St,3rd Division,,Concrete,11,7,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Nanatasket_St_at_Neeb_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.4277731,-79.94079432
1368935417,Nansen St from Flowers Ave to Hazelwood Ave,3rd Division,1947-01-01,Concrete,643,152,1,1,368,27,2,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Nansen_St_from_Flowers_Ave_to_Hazelwood_Ave.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.41289175,-79.93866034
1893056902,Nantasket St to Neeb St,3rd Division,,Wood,39,17,0,100,656,148,10,9,7,https://tools.wprdc.org/images/pittsburgh/steps/Nantasket_St_to_Neeb_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42764929,-79.94075541
499070611,Napoleon St from Goldstrom Ave to Bayonne Ave,5th Division,1974-01-01,Concrete,111,113,0,100,417,1,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Napoleon_St_from_Goldstrom_Ave_to_Bayonne_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41326353,-80.02936526
1424203708,Neeld Ave from Candance St to Broadway Ave,5th Division,1951-01-01,Asphalt/Concrete,120,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Neeld_Ave_from_Candance_St_to_Broadway_Ave.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40267381,-80.03152579
1722700424,Neeld Ave from Wenzell Ave to Candace St,5th Division,1951-01-01,Concrete,276,81,0,100,911,418,10,3,4,https://tools.wprdc.org/images/pittsburgh/steps/Neeld_Ave_from_Wenzell_Ave_to_Candace_St.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40263839,-80.03239044
2090470852,Newett St from Brownsville Rd to Dellrose St,4th Division,,Concrete,123,24,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Newett_St_from_Brownsville_Rd_to_Dellrose_St.jpg,Carrick,4,29,42003290100,3,29,3,4-12,40.39719272,-79.98831171
88065039,Nimick Pl from Karl St to Singer Pl,2nd Division,1949-01-01,Concrete,58,29,0,100,643,45,3,2,3,https://tools.wprdc.org/images/pittsburgh/steps/Nimick_Pl_from_Karl_St_to_Singer_Pl.jpg,East Hills,9,13,42003130600,2,13,5,3-17,40.4501136,-79.8830598
1502648274,Nimick Pl from Sickles St to Karl St,2nd Division,1949-01-01,Concrete,297,,0,100,713,45,4,2,3,https://tools.wprdc.org/images/pittsburgh/steps/Nimick_Pl_from_Sickles_St_to_Karl_St.jpg,East Hills,9,13,42003130600,2,13,5,3-17,40.45029594,-79.88247238
651507301,Noah St from Phelan Way to Tasso St,3rd Division,1945-01-01,Concrete,297,20,0,100,327,0,2,3,1,https://tools.wprdc.org/images/pittsburgh/steps/Noah_St_from_Phelan_Way_to_Tasso_St.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.41957846,-79.94571964
1677765185,Noblestown Rd at Anderson Dr from Baldwick Rd,5th Division,,Wood,210,11,0,100,304,27,5,9,3,https://tools.wprdc.org/images/pittsburgh/steps/Noblestown_Rd_at_Anderson_Dr_from_Baldwick_Rd.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.4266543,-80.06143949
1008647935,Noblestown Rd from McCartney St,5th Division,,Concrete,120,115,0,100,173,6,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Noblestown_Rd_from_McCartney_St.jpg,Westwood,2,20,42003563100,5,20,6,1-17,40.43648927,-80.03939097
780804318,Nordica St from Steele Court to Ampere St,3rd Division,1949-01-01,Concrete,134,31,0,100,572,45,6,8,6,https://tools.wprdc.org/images/pittsburgh/steps/Nordica_St_from_Steele_Court_to_Ampere_St.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40958808,-79.93905087
1710606756,North Homewood Ave from Upland St to Saxon Way,2nd Division,1948-01-01,Concrete,116,43,1,6,982,37,5,2,5,https://tools.wprdc.org/images/pittsburgh/steps/North_Homewood_Ave_from_Upland_St_to_Saxon_Way.jpg,Homewood North,9,13,42003130100,2,13,5,3-18,40.46227831,-79.89444605
1780540044,North Lang Ave from Chaucer St to Apple St,2nd Division,1940-01-01,Concrete,159,75,2,9,838,86,9,7,8,https://tools.wprdc.org/images/pittsburgh/steps/North_Lang_Ave_from_Chaucer_St_to_Apple_St.jpg,Homewood North,9,13,42003130100,2,13,5,3-18,40.46357115,-79.89629762
957261469,Norwood Ave from Kennedy  to Marshall Ave,1st Division,,Concrete,131,38,0,100,1045,88,9,6,7,https://tools.wprdc.org/images/pittsburgh/steps/Norwood_Ave_from_Kennedy__to_Marshall_Ave.jpg,Perry South,1,26,42003261500,1,26,1,1-23,40.47462093,-80.01359931
1643386057,Norwood Ave from Kennedy Ave to Searles Way,1st Division,1953-01-01,Concrete,101,10,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Norwood_Ave_from_Kennedy_Ave_to_Searles_Way.jpg,Perry South,1,26,42003261500,1,26,1,1-23,40.47393028,-80.01356794
354493135,O'Hern St from Buena Vista St to Perrysville Ave,1st Division,1948-01-01,Concrete,450,140,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/O'Hern_St_from_Buena_Vista_St_to_Perrysville_Ave.jpg,Central Northside,6,25,42003261400,1,25,1,1-10,40.45995948,-80.01415363
552196971,O'Hern St from Columbia Place to Buena Vista St,1st Division,1936-01-01,Concrete,81,62,1,10,815,320,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/O'Hern_St_from_Columbia_Place_to_Buena_Vista_St.jpg,Perry South,6,25,42003250300,1,25,1,1-21,40.45945567,-80.01563858
1421467518,Oakhill St from Oxfield St,1st Division,,Concrete/Wood,138,65,0,100,351,17,5,10,6,https://tools.wprdc.org/images/pittsburgh/steps/Oakhill_St_from_Oxfield_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47222521,-80.03419647
613979379,Oakleaf Dr from Leaside Dr,3rd Division,1948-01-01,Concrete,172,46,0,100,319,77,5,6,2,https://tools.wprdc.org/images/pittsburgh/steps/Oakleaf_Dr_from_Leaside_Dr.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37212052,-79.91442576
1491233840,Oakley Way from Joesphine St to McCord St,4th Division,1928-01-01,Concrete,130,,0,100,1118,104,8,3,9,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Joesphine_St_to_McCord_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-24,40.42351855,-79.96869806
1224088689,Oakley Way from McCord St to Shelly St,4th Division,1928-01-01,Concrete,115,,0,100,1048,69,6,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_McCord_St_to_Shelly_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-24,40.42313815,-79.96882854
2013924156,Oakley Way from Mission St to Stromberg St,4th Division,1931-01-01,Concrete,165,,0,100,922,45,5,1,6,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Mission_St_to_Stromberg_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42201998,-79.96941153
1733707886,Oakley Way from Shelly St to Stella St,4th Division,1928-01-01,Concrete,87,20,0,100,994,69,5,1,6,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Shelly_St_to_Stella_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-24,40.42283854,-79.96896423
1275191243,Oakley Way from Stella St to Mission St,4th Division,1928-01-01,Concrete,154,,0,100,987,63,6,3,8,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Stella_St_to_Mission_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-24,40.42246786,-79.96917062
513682215,Oakley Way from Stromberg St to Sumner St,4th Division,1931-01-01,Concrete,140,22,0,100,862,45,4,1,5,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Stromberg_St_to_Sumner_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42153298,-79.9696422
1075127659,Oakwood St from Glendon St to Oakwood St,5th Division,1948-01-01,Concrete,89,28,0,100,192,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Oakwood_St_from_Glendon_St_to_Oakwood_St.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42630728,-80.06524023
672017920,Oakwood St from Oakwood St to Balver Ave,5th Division,1964-01-01,Concrete,165,18,0,100,534,0,3,6,3,https://tools.wprdc.org/images/pittsburgh/steps/Oakwood_St_from_Oakwood_St_to_Balver_Ave.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42940664,-80.06692256
774290560,Oberlin St from Lemington Ave to Somerset St,2nd Division,1961-01-01,Concrete,186,50,0,100,498,19,5,9,4,https://tools.wprdc.org/images/pittsburgh/steps/Oberlin_St_from_Lemington_Ave_to_Somerset_St.jpg,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.46745146,-79.89025203
1725310508,Ogden St from Pringle St,5th Division,,Concrete,94,23,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Ogden_St_from_Pringle_St.jpg,East Carnegie,2,28,42003562800,5,28,6,1-19,40.41713282,-80.07224135
102184415,Oldham St from Lelia St,5th Division,,Wood,86,25,0,100,614,16,6,9,4,https://tools.wprdc.org/images/pittsburgh/steps/Oldham_St_from_Lelia_St.jpg,Mount Washington,2,19,42003191500,5,19,3,4-27,40.42177358,-80.00786147
151117407,Oporto St from Gregory St to Roscoe St,4th Division,1950-01-01,Concrete,143,35,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Oporto_St_from_Gregory_St_to_Roscoe_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42354732,-79.97901807
1025433108,Oporto St from Roscoe St to Baldauf St,4th Division,1950-01-01,Concrete,112,124,0,100,670,114,6,3,5,https://tools.wprdc.org/images/pittsburgh/steps/Oporto_St_from_Roscoe_St_to_Baldauf_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42312894,-79.97920841
224604785,Orbin St,3rd Division,,Concrete,196,20,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Orbin_St.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45150817,-79.96596753
767895951,Ordinance Ave from Louisiana Ave to Connecticut Ave,5th Division,1950-01-01,Concrete,198,109,0,100,678,209,3,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Ordinance_Ave_from_Louisiana_Ave_to_Connecticut_Ave.jpg,Beechview,2,20,42003192000,5,20,6,4-28,40.40125254,-80.03493266
2107608932,Orion Way from Monroe St to Webster Ave,3rd Division,1944-01-01,Concrete,280,126,1,9,786,63,9,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Orion_Way_from_Monroe_St_to_Webster_Ave.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45534822,-79.96219071
1701503380,Osgood St from Marsonia St to Lafayette Ave,1st Division,,Concrete,609,27,0,100,844,47,5,2,7,https://tools.wprdc.org/images/pittsburgh/steps/Osgood_St_from_Marsonia_St_to_Lafayette_Ave.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.46477294,-80.00675211
27818959,Ottawa St from Penelope St to Southern Ave,5th Division,1951-01-01,Concrete,126,59,0,100,858,63,10,10,7,https://tools.wprdc.org/images/pittsburgh/steps/Ottawa_St_from_Penelope_St_to_Southern_Ave.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42388947,-80.01134106
1792328973,Overbrook Blvd and Saw Mill Run to Dartmore St,4th Division,,Concrete,24,12,0,100,802,92,10,10,9,https://tools.wprdc.org/images/pittsburgh/steps/Overbrook_Blvd_and_Saw_Mill_Run_to_Dartmore_St.jpg,Overbrook,4,32,42003320400,5,32,3,4-25,40.38554649,-79.99469664
624456686,Overlook St from Rolla St to Geranium St,1st Division,1945-01-01,Concrete,107,72,1,2,313,146,5,5,7,https://tools.wprdc.org/images/pittsburgh/steps/Overlook_St_from_Rolla_St_to_Geranium_St.jpg,Perry South,6,25,42003261400,1,25,1,1-10,40.46100801,-80.01531235
2059830864,Owl Way from Windom St to Hartford St,4th Division,1946-01-01,Concrete,444,130,0,100,362,6,1,2,4,https://tools.wprdc.org/images/pittsburgh/steps/Owl_Way_from_Windom_St_to_Hartford_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42550015,-79.98934523
1420632749,Parody Way from Methyl St to Beechview Ave,5th Division,1950-01-01,Concrete,211,,0,100,13,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Parody_Way_from_Methyl_St_to_Beechview_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41157357,-80.02527325
342305548,Parody Way from Rutherford Ave to Methyl St,5th Division,1950-01-01,Concrete,210,,0,100,19,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Parody_Way_from_Rutherford_Ave_to_Methyl_St.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41154785,-80.02615446
1165717995,Pawnee St from Oneida St to Cohassett St,DOMI - Signs and Markings,,Concrete,202,52,1,8,994,27,6,5,6,https://tools.wprdc.org/images/pittsburgh/steps/Pawnee_St_from_Oneida_St_to_Cohassett_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43641595,-80.01938148
210813539,Penelope St,5th Division,,Concrete,120,27,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Penelope_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42285566,-80.0132488
1182277579,Peola Rd from W Liberty Ave to Texdale St,5th Division,1951-01-01,Concrete,194,116,0,100,371,41,2,2,2,https://tools.wprdc.org/images/pittsburgh/steps/Peola_Rd_from_W_Liberty_Ave_to_Texdale_St.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40326554,-80.02110784
2089804099,Perrysville Ave at Milroy St to Oak Park Rd,1st Division,,Concrete,108,39,0,100,797,157,10,9,6,https://tools.wprdc.org/images/pittsburgh/steps/Perrysville_Ave_at_Milroy_St_to_Oak_Park_Rd.jpg,Perry North,1,26,42003260700,1,26,1,1-23,40.47621295,-80.01265037
278456178,Phelan Way to Paulowna St,3rd Division,1951-01-01,Concrete,116,,1,8,821,61,7,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Phelan_Way_to_Paulowna_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45601321,-79.96745197
1527217252,Piermont St from Hallock St to Meridan St,DOMI - Signs and Markings,,Concrete,478,47,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_Hallock_St_to_Meridan_St.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.4349253,-80.0185715
1148405526,Piermont St from La Belle St to Sewer Way,5th Division,,Asphalt/Concrete,97,0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_La_Belle_St_to_Sewer_Way.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43454601,-80.01625894
1169599847,Piermont St from Red Oak Way to La Belle St,5th Division,,Brick/Asphalt,126,2,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_Red_Oak_Way_to_La_Belle_St.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43446563,-80.01573944
1075444000,Pius St to Gregory St,4th Division,,Concrete,100,18,1,8,1049,118,9,5,10,https://tools.wprdc.org/images/pittsburgh/steps/Pius_St_to_Gregory_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42432303,-79.98176225
1341647032,Planet St from Elliott St to Attica St,5th Division,1947-01-01,Concrete,199,133,0,100,353,138,5,5,9,https://tools.wprdc.org/images/pittsburgh/steps/Planet_St_from_Elliott_St_to_Attica_St.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44229964,-80.03580138
2025241732,Pliney Way from Mountain Ave to Pliney Way,4th Division,1950-01-01,Wood,120,26,0,100,419,39,2,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Pliney_Way_from_Mountain_Ave_to_Pliney_Way.jpg,St. Clair,3,16,42003561700,3,16,3,4-8,40.41107657,-79.97706067
1078438146,Portman Ave From Ruston Way North,1st Division,,Wood,108,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Portman_Ave_From_Ruston_Way_North.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49027271,-80.02204484
735859902,Portman Ave from Ruston Way South,1st Division,,Wood,112,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Portman_Ave_from_Ruston_Way_South.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.48985789,-80.02220749
1721729640,Potomac Ave from Banksville Rd to Dodds Ave,DOMI - Signs and Markings,1964-01-01,Concrete,68,27,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Banksville_Rd_to_Dodds_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40318134,-80.04067643
1806262320,Potomac Ave from Dodds Ave to Strachan Ave,5th Division,1964-01-01,Concrete,492,71,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Dodds_Ave_to_Strachan_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40233172,-80.04031825
1891309523,Potomac Ave from Strachan Ave,5th Division,1964-01-01,Concrete,22,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Strachan_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40156066,-80.0400031
1432868772,Pringle St West,5th Division,,Concrete,75,29,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Pringle_St_West.jpg,East Carnegie,2,28,42003562800,5,28,6,1-19,40.4161871,-80.07200833
539266792,Pritchard St from Chartiers Ave to Kelvin St,5th Division,1948-01-01,Concrete,159,41,1,7,990,69,6,3,8,https://tools.wprdc.org/images/pittsburgh/steps/Pritchard_St_from_Chartiers_Ave_to_Kelvin_St.jpg,Sheraden,2,20,42003202200,5,20,6,1-16,40.45350911,-80.06401063
2068149076,Purse Way from Harpster St to Hatteras St,1st Division,1949-01-01,Concrete,109,48,2,3,667,103,5,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Purse_Way_from_Harpster_St_to_Hatteras_St.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46365603,-79.98435341
269887394,Quarry St,4th Division,,Concrete,303,,0,100,464,126,4,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Quarry_St.jpg,South Side Slopes,3,17,42003160800,3,17,3,4-22,40.42130143,-79.97897236
1846578843,Queensboro St from Woodbourne Ave to Bay Ridge Ave West,4th Division,,Concrete,279,20,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Queensboro_St_from_Woodbourne_Ave_to_Bay_Ridge_Ave_West.jpg,Brookline,4,19,42003191800,5,19,6,4-26,40.3900712,-80.01896901
367604337,Radcliffe St from Maple St to Stadium St East,5th Division,,Concrete,88,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Maple_St_to_Stadium_St_East.jpg,Esplen,2,20,42003562500,5,20,6,1-27,40.46126372,-80.05449203
670975188,Radcliffe St from Maple St to Stadium St West,5th Division,,Concrete,88,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Maple_St_to_Stadium_St_West.jpg,Esplen,2,20,42003562500,5,20,6,1-27,40.46122584,-80.05460101
482320909,Radcliffe St from Stadium St to Strickler St,5th Division,,Wood,185,64,0,100,479,15,3,5,2,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Stadium_St_to_Strickler_St.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.46063136,-80.05407431
1252364855,Rankin Ave from Fleming Ave to Kalorama Way,1st Division,1929-01-01,Concrete,128,71,2,7,857,87,7,4,5,https://tools.wprdc.org/images/pittsburgh/steps/Rankin_Ave_from_Fleming_Ave_to_Kalorama_Way.jpg,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47651171,-80.03839997
554651833,Ravilla Ave from Almont St to Valera St,4th Division,1948-01-01,Concrete,177,55,1,7,917,147,8,4,5,https://tools.wprdc.org/images/pittsburgh/steps/Ravilla_Ave_from_Almont_St_to_Valera_St.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.38792432,-79.98763332
1605064007,Ray Ave from Fair Ave to Woodward Ave,DOMI - Signs and Markings,1954-01-01,Concrete,638,378,0,100,809,86,8,7,7,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Fair_Ave_to_Woodward_Ave.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40232351,-80.020772
1353875234,Ray Ave from Plainview to Pioneer Ave,4th Division,1954-01-01,Concrete,192,,0,100,954,107,9,6,7,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Plainview_to_Pioneer_Ave.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40129367,-80.01960658
1826119750,Ray Ave from Woodward Ave to Plainview Ave,4th Division,1954-01-01,Concrete,218,,0,100,846,73,9,9,7,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Woodward_Ave_to_Plainview_Ave.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40175322,-80.02011906
836649421,Rectenwald St from Fisher St to Wirt Way,4th Division,,Concrete,100,22,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rectenwald_St_from_Fisher_St_to_Wirt_Way.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41144258,-79.97953964
552080616,Rectenwald St from Walde St to Fisher St,4th Division,1948-01-01,Concrete,213,,0,100,628,29,4,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Rectenwald_St_from_Walde_St_to_Fisher_St.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41090509,-79.97951291
182210601,Rectenwald St from Wirt Way to Cathedral Ave,4th Division,,Concrete,110,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rectenwald_St_from_Wirt_Way_to_Cathedral_Ave.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41177649,-79.97955304
